,Unnamed: 0.1.1,Judul,Penulis,PDF_Link,Abstrak,Topik_0,Topik_1,Topik_2,Topik_3,Topik_4,Topik_5,Topik_6,Topik_7,Topik_8,Topik_9,Topik_10,Topik_11,Topik_12,Topik_13,Topik_14,Topik_15,Topik_16,Topik_17,Topik_18,Topik_19,Topik_20,Topik_21,Topik_22,Topik_23,Topik_24,Topik_25,Topik_26,Topik_27,Topik_28,Topik_29,Topik_30,Topik_31,Topik_32,Topik_33,Topik_34
99,99,  Ekonomi-Politik Kebijakan Impor Garam Indonesia Periode 2007-2012   ,Lukman Baihaki,https://jurnal.ugm.ac.id/jsp/article/view/10890/8131,"Indonesia currently has salt importation policy. This policy is result of various interests between Ministry of Trade, Ministry of Industry, Ministry of Marine Affairs and Fisheries, PT. Cheetham Garam Indonesia and Indonesian Association of Salt Harvesters. In this struggle of interests, both Ministry of Trades and Ministry of Industries support PT. Cheetham Garam Indonesia as the Indonesian most influential salt importir. In the other hand, Indonesian Association of Salt Harvesters is supported by Ministry of Marine Affairs and Fisheries. Indonesian current policy prefers to support salt importation overseas instead of trying to increase national salt harvesters’ productivity. This tendency affect Indonesia’s dependency on salt importation.",0.20617299021702,0.2015247639319353,0.193228135765357,0.1972281585427624,0.1482429197631973,0.2087216137916732,0.1970189427015298,0.1962307419462703,0.2030362583473607,0.2031653650200736,0.1874036225129869,0.1884288535152926,0.1877643089459317,0.2127222795847934,0.2584895691933344,0.2534799922288938,0.1621348367274071,0.2496307796780911,0.1781583129097875,0.1983430408789001,0.2788317050006991,0.1946347985139875,0.1905627885220385,0.1996290966244462,0.262595771847431,0.1598999843563794,0.1713104618515404,0.1928540981790831,0.1957421163962486,0.0854108735794278,0.1767483397254334,0.1821458437408637,0.1632480872528719,0.2011375735513308,0.1600338756840194
100,100,  Peneguhan Reformasi Birokrasi melalui Penilaian Kinerja Pelayanan Publik   ,Hayat Hayat,https://jurnal.ugm.ac.id/jsp/article/view/24804/16032,"This study aims to investigate the implementation of performance appraisal of public services in the Village Cemorokandang as a form of affirmation of bureaucratic reform. This research method using qualitative descriptive through surveys, interviews and distributing questionnaires. The result showed that the implementation of performance appraisal of public services in the Village Cemorokandang was successful. The performance assessment it done using the Sasaran Kerja Pegawai (SKP). SKP has significant impacts on the assessment using such as motivation in the competitive performance, namely as a form of motivation in the competition's performance, an objective in its research and targeted who is rated, control the behavior of employees and enhancements to the character of the civil state apparatus.",0.1764539305254415,0.157606038044477,0.2025050208849915,0.1745680826407245,0.1547113177317072,0.2019664531721146,0.1687418129678112,0.1985662032110743,0.1835340506838107,0.1749820534213797,0.1602329927215923,0.1590531932594797,0.1691213597727418,0.1479984107322352,0.1631356383822426,0.1750897411963719,0.2074154159386506,0.2198198948486863,0.1361671885575566,0.1747222320024988,0.1111679619831664,0.1789398638555961,0.1606659918134603,0.158767111781528,0.1844841210063779,0.1537679464642938,0.1740281684802897,0.1595124999051508,0.1600659147943791,0.1505263455859935,0.1990347434720335,0.238333690131607,0.1876829781489637,0.1686312548981965,0.1463500573638686
101,101,  Aktivisme Kelas Menengah Berbasis Media Sosial: Munculnya Relawan dalam Pemilu 2014   ,Wasisto Raharjo Jati,https://jurnal.ugm.ac.id/jsp/article/view/24795/16030,"Emergence of voluntarism power that occured in 2014 election have indicated new form of middle class in Indonesia. Analyse on middle class always posited as either ""leisure class"" or ""depedent class"". However, in 2014 election, its class hass been transformed itselft as powerful actor from extra-parliamentary arena which able to persuade political succesion with Jokowi as pivotal person. Addresing to recent middle class, using of social media undoubtely become main factor to encouraging political awareness from middle class to be partisan voters. This article using cyberactvism perspective to elaborate more deeply toward middle class power in 2014 election.",0.209750492687265,0.1993701124156106,0.2560615066152401,0.2177507317854964,0.2592262034735674,0.2330099660923424,0.1857288008118513,0.2110584539692791,0.2147196742442075,0.217565533079605,0.2081796250235579,0.2066142000531507,0.1936457469821317,0.2179858684417685,0.214144675898478,0.2564387282878483,0.1922268853641224,0.2790160201588377,0.157016177026468,0.2475676458613531,0.186230430983989,0.2166074200769859,0.1915033368029663,0.2213817364702097,0.2324339472064714,0.1299761977712779,0.2548254853009886,0.19495346725607,0.2125993098836173,0.1219923523026935,0.2366386218546533,0.2387414965029912,0.2695858278651231,0.2157018101260656,0.1748790461993143
102,102,  (Potret Ilmu-ilmu Sosial) Perkembangan Kajian Ilmu Pemerintahan   ,"Cornelis Lay, Wawan Mas'udi",https://jurnal.ugm.ac.id/jsp/article/view/11035/8276,"Significant development colors the scope of study of politic and government. This ranges from the dynamic of government institutions and the formal government institutions to wider aspects of state, society and market including the relationships of these aspects. The following discusses the dorninant discourse of governance in political science and particularly in the study of government.",0.2059266303474372,0.1996546716179674,0.2418227968719067,0.2346101638278142,0.2965987535250331,0.2488821180496079,0.203503728966353,0.236526914404748,0.2593127368474883,0.2048560823267398,0.2237165701624197,0.2260543245610914,0.2588918525519174,0.1494971061193887,0.1912466757947729,0.2168793003680574,0.1741237399198833,0.2779638824359224,0.1449440921803651,0.2285760373504631,0.2040742281596808,0.2287428974691155,0.2087740495018066,0.2354045420625984,0.1587828009733578,0.069237419349804,0.2254069940987052,0.2139048380988983,0.1659563029742112,0.1705285286489764,0.2413387417989789,0.2392788275479494,0.2804197760397365,0.229932872628729,0.1793980133752043
103,103,  Penerapan Corporate Social Responsibility pada Media Sosial: Studi Kasus Program Corporate Social Responsibility “Klik Hati” PT Merck Indonesia   ,Faridha Rahmaningsih,https://jurnal.ugm.ac.id/jsp/article/view/10878/8119,"The aim of the research is to analyse the application of corporate social responsibility on social media in PT Merck Indonesia. Usage of social media in corporate social responsibility activities allows the creation of an interactive dialogue that is horizontal between the company and stakeholder. The research uses qualitative research methods with a case study approach. The author uses research design ‘holistic single case’. This research uses three sources of evidence including interview, document analysis, and literature review.",0.1436358299410974,0.1514764149483726,0.1552592823987024,0.1663410390652138,0.2005644067291717,0.1647093068800398,0.1548750233079442,0.1605410466957569,0.1499493972409173,0.1625134818494936,0.1677056440906876,0.1545119577989476,0.1412011934658515,0.12436691576854,0.1730465956594729,0.1689967915847537,0.1369169465376672,0.2262284469777259,0.1470101577922369,0.1623618874241927,0.1662171974165618,0.17730092549954,0.1530399674841658,0.1679535809008153,0.1882215539470709,0.1941254534807255,0.1668380169706149,0.1532402566790974,0.1372066854609535,0.1124680479050873,0.2045410233562246,0.1189077049298661,0.1321307939042519,0.1466126631653886,0.156341984250714
104,104,  Orientasi Ideologi dan Pragmatisme Politik Model Pembentukan Koalisi dalam Pilkada Serentak di Jawa Tengah 2015   ,Luthﬁ Makhasin,https://jurnal.ugm.ac.id/jsp/article/view/15685/10451,"This article explains the making of intra party coalition prior to and during simultaneous local direct election phase I in Central Java Province, held in 9 December 2015. Referring to and modifying from the current scholarly works on the coalition making and politico-ideological orientation of political party in Indonesia, it oﬀers four typologies of intra party coalition which are small ideological coalition, small pragmatic coalition, grand ideological coalition, and grand pragmatic coalition. The case of coalition making in the local direct election in 21 districts/municipalities in Central Java Province reveals that political party is a powerful and irreplaceable political player in democratic setting. As a formal political institution, it is and will remain considerably inﬂuential in nominating and endorsing candidates to run in the local direct election.",0.2270110537826993,0.2078674136404575,0.2609200944347802,0.2546248674851509,0.1592796984927682,0.2463734715000577,0.2198788223451829,0.223861428146313,0.2108109372258338,0.2475543685730014,0.2256769702227904,0.2408884877038768,0.2338589656426974,0.2187766960785126,0.2354040860048728,0.2332604391169326,0.1791689401204506,0.2711704972592464,0.1648241505145644,0.2316924559811123,0.1939372385778828,0.244881657234472,0.2136014422451092,0.2450673230904606,0.1738066781962322,0.5418552053026693,0.2404746394690233,0.2045182606040745,0.2251009861422606,0.1334723847359212,0.2317285223616721,0.282925826074728,0.291749503514723,0.2329336764951485,0.1575700809330106
105,105,  Meneropong Kominda dari Perspektif Desentralisasi: Sebuah Diskusi tentang Posisi Intelĳ en Daerah dalam Logika Desentralisasi   ,Niti Bayu Indrakrista,https://jurnal.ugm.ac.id/jsp/article/view/10856/pdf,"Tulisan ini berisi diskusi konseptual mengenai posisi Komunitas Intelĳen Daerah (Kominda) dalam kerangka desentralisasi di Indonesia. Sebagai instrumen pendukung kerja pemda,Kominda berkontribusi membantu mewujudkan pemerintahan yang kondusif. Meski demikian, Kominda belum menjawab tuntutan desentralisasi agar pemda bisa mewujudkan pemerintahan yang demokratis. Perlu pemahaman yang lebih mendalam mengenai paradigma baru sektor keamanan, bahwa kehidupan demokratis dan kebebasan berpendapat merupakan aspek yang harus ditunjang oleh pemerintah, termasuk lembaga keamanan yang mendukungnya.",0.2069790084112838,0.1831458556685697,0.2071459556081652,0.1944912709409081,0.3182056650198628,0.2017640693879875,0.1822301885850322,0.1858250800605101,0.1877508907122,0.213412520938708,0.1710258870910235,0.181442076007649,0.1652069012941223,0.2337431050672703,0.2058091317198835,0.2144475202294229,0.187013536183596,0.2635690536199151,0.1124318215999872,0.2143362477670468,0.2470765483534331,0.1977711480047325,0.1749390909460903,0.1823795220657431,0.183566591494584,0.1423846953705019,0.2219301613879409,0.1580542011591764,0.1870506467061331,0.2108451292331059,0.2139871785009513,0.2571179175854549,0.2027197376166167,0.1838793569665703,0.1535169257508762
106,106,"  Fenomena ""Rent Seeking"" di Daerah: Kasus Tata Niaga Kayu Cendana   ",Syarif Hidayat,https://jurnal.ugm.ac.id/jsp/article/view/11396/8480,"Local elite, as the case of handling of sadle-wood business shows, are more prone to rent seeking practice. The failure to draw a clear boundary between public and private interest has on the one hand allow them to optimize their personal gain through rule of the game they have set up and implemented.",0.1648426964610096,0.1586667027349958,0.1547906886528776,0.1652966282508723,0.1150620953833656,0.1905023177215337,0.1570961465013901,0.1753121286618785,0.1582633442458296,0.1678488362698374,0.1480846817794434,0.1517067611522747,0.1621699881664171,0.1328199519448906,0.1035491361331885,0.1585129002566131,0.1105438249491007,0.1959662992358594,0.1246504815136526,0.1953905708118208,0.1363922133574422,0.1640278177512092,0.148314652684806,0.1652501829987833,0.1590994438344337,0.1445963507794755,0.1409793668235393,0.1576103485653347,0.143570587822462,0.1181743784828386,0.1932088426620706,0.1671954992703658,0.0857814057438224,0.1664154696353904,0.1575408360106731
107,107,  Ilmu Sosial Modern: Perkembangan dan Tantangan   ,Sunyoto Usman,https://jurnal.ugm.ac.id/jsp/article/view/11162/8402,"Tidak tersedia
Not Available",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,  (Potret Ilmu-ilmu Sosial) Peran Ilmu-ilmu Sosial dan Humaniora bagi Liberasi dan Humanisasi Teknologi   ,J. Nasikun,https://jurnal.ugm.ac.id/jsp/article/view/11031/8272,"The development of technology requires the right anticipation. This rests on three reasons in which social sciences and can reduce the negative impacts towards the cult of technology. First, the development of technology will always create social transformation. Second, both positive and negative impacts on person, society and environment may result from the development. Third, the understanding of the forward and backward linkages is required on the bases of the relationships between the development of technology and the development of social, political and economic systems. This article examines the roles of social sciences and cultural studies in the liberalization and humanization of technology.",0.1744519594591475,0.1915603219102049,0.1952581720312991,0.1853706890559762,0.2357279730187028,0.206192370105992,0.1454195116535689,0.185814112346395,0.1900404979838563,0.1918488244631511,0.1669120089510412,0.1797482007690982,0.1743372825193281,0.1672121974028367,0.1844024597468901,0.1672019981369173,0.1198732226697453,0.3049423281280222,0.1391489113294546,0.2098313048430254,0.1570947350125597,0.1976159814226331,0.1834884860271907,0.1875414346857952,0.1788697979984655,0.0986743834837156,0.2132029991567444,0.1918213570877955,0.1697578041144287,0.064891288400197,0.2665672731382257,0.093272698478601,0.1647726660767794,0.1857586859108944,0.1428002441372016
109,109,  Bibliometric Analysis of Public Sector Innovation   ,"I Putu Yoga Bumi Pradana, Ely Susanto, Wahyudi Kumorotomo",https://jurnal.ugm.ac.id/jsp/article/view/69862/pdf,"This article systematically reviewed the academic research surrounding public sector innovation (PSI) to deliver an overview of PSI development in public administration (PA). This study analyzed 289 articles published between 1970 and 2020 using a bibliometric meta-analysis with HistCite software and a qualitative approach. This study found four primary research streams in PSI literature: (1) nature of public sector innovation; (2) strategy and innovation capacity; (3) adoption and diffusion of innovation; and (4) implementation and impact of innovation. Our analysis also revealed that the strategy and innovation capacity cluster has the fastest growth in publications. While the nature of the PSI stream is the least published research area, leadership, and organizational culture were the highest frequent antecedent and identified impacts in the empirical PSI studies. Finally, we offer 20 future research directions for these four research streams. This study may be the first to use HistCite bibliometric and qualitative analysis to make detailed information about each research stream of PSI literature in the PA discipline by measuring the number of publications over 50 years. The results of our review are limited to PSI publications in the PA field, which stemmed from the web of science database.",0.1612729306696985,0.1744933436915944,0.2103923981739361,0.1813893894596072,0.23008901039706,0.2047365701447143,0.1520335774960373,0.205927936114276,0.1907847657655524,0.1804318914356288,0.1813782668317144,0.176652001804713,0.1793459438508397,0.1276738803101781,0.1574576726434126,0.1973999765188047,0.1641191328310971,0.2681424936008603,0.1507032024750838,0.2154822592678912,0.1772258317219721,0.1917613832375068,0.1847122349871344,0.1790526317388674,0.1878189770589305,0.113456592053517,0.2071192130064563,0.1784881963281818,0.1822197302773547,0.1126996183514202,0.2429930878484423,0.218493188125193,0.2063153182999285,0.1873463649416837,0.1747372096563161
110,110,"  Intervensi Penyelenggaraan Pemilukada: Regulasi, Sumberdaya dan Eksekusi   ",Sri Nuryanti,https://jurnal.ugm.ac.id/jsp/article/view/10849/pdf,"Keputusan untuk menyelenggarakan pilkada serentak yang diadakan pada tanggal 9 Desember2015 merupakan bagian dari diskursus besar untuk memperbaharui sistem pemilu sehingga sistem itu paling sesuai dengan Indonesia dan khususnya mampu menjawab berbagai isu khususnya terkait dengan efisiensi dari segi pembiayaan pilkada dan efektifi tas penyelenggaraan pilkada. Diskursus pilkada yang muncul di akhir 2014 penting untuk melihat bagaimana diskursus itu telah didiskusikan menyeluruh khususnya berdasarkan fakta bahwa ada banyak pemimpin lokal yang mempunyai kualitas rendah yang dihasilkan oleh pilkada yang diselenggarakan secara langsung. Kajian ini akan mengupas intervensi penyelenggaraan pilkada langsung, dengan memperhatikan kemampuan sumberdaya daerah, kemampuan keuangan dan pelaksanaan pilkada di lapangan. Tulisan ini mengisyaratkan perlunya intervensi baik regulatif maupun teknis agar pilkada yang diselenggarakan di daerah dengan beragam kondisi tersebut dapat menghasilkan kepala daerah dan wakil kepala daerah yang lebih berkualitas.",0.1938959332799009,0.1728357025299016,0.2117835375358631,0.2241902807654306,0.1909789058311501,0.2068698333245549,0.2063838517715383,0.2052094687444627,0.1837524381980276,0.2048326047764352,0.1857026994136972,0.2091178192609423,0.2178365899073876,0.1736782642350571,0.1695944871350132,0.1861464627894931,0.188440749035214,0.225577105394752,0.1226482189830171,0.188624544913891,0.1891452961730101,0.2056191042613163,0.19155864452429,0.1990599062860595,0.1595455792651998,0.6389766375969499,0.1962262621137528,0.1586857429564905,0.1804658810482801,0.258222590402072,0.1477947433494678,0.2433958492504544,0.2153456071726013,0.2078394321480267,0.1469341616910658
111,111,  Gerak Progresif Gerakan Gay Kontemporer di Yogyakarta   ,"Wigke Capriati, Yogi Setya Permana",https://jurnal.ugm.ac.id/jsp/article/view/10986/8227,"Gay as a social phenomenon has increasingly apparent and attracts many social scientists. Among other area, gay movement in Yogyakarta has demonstrated a vibrant and progressive movement. However, gay movement in Yogyakarta is not growing without challenges. Since it first appearaizce in 1980s, gay movement in Yogyakarta has been evolved substantively in terms of size, approach, and magnitude. Based on close observation and interview with gay activists in Yogyakarta, this paper aims to figure out the nature of gay movement in Yogyakarta and describes their struggle for coexistence among social communities in Yogyakarta.",0.1683051197470948,0.1680001607364517,0.1798072546757326,0.1841656314346115,0.302877510924924,0.1985792336836353,0.228841935016367,0.1661634403207407,0.1859976143387318,0.2052179617607381,0.1840676972284597,0.1831329079830385,0.1615933821120239,0.2112979727840808,0.2100591636578189,0.1809340461617731,0.1584000622961678,0.2109218677179286,0.161659052918926,0.2007033414811065,0.1697466424648475,0.2122366953648742,0.1918669122029207,0.1813513081653586,0.2150697032981484,0.1535359444364885,0.1948028074923707,0.1843190475655286,0.2371497799386494,0.139372549023378,0.2853090978717216,0.1862236493982618,0.1598116048687336,0.1819270104517488,0.1727458445982916
112,112,"  Bahasa atau Komunikasi: Mengkritisi ""Metode-Penelitian Bahasa""   ",Herudjati Purwoko,https://jurnal.ugm.ac.id/jsp/article/view/11089/8330,"This paper questions critically the public notion of most researchers in linguistics and other Social-sciences on the conventional viewpoint on natural language. Then, it tries to forward a revisited viewpoint in the hope that those researchers who are interested in dealing with the transcripts of natural langunge will regard them as valuable data for their research projects. The paper also encourages the social scientists to pay serious attention to linguistic transcripts and utilize them as value data due to the rich socio-cultural contents.",0.1472690313340696,0.1429215702922495,0.15238518179542,0.159951327336087,0.2512772655252108,0.1798093972231672,0.1676220720740257,0.1660487373987227,0.1692828702338794,0.1707463972778843,0.1552153783804094,0.1651354964630587,0.1527461533456667,0.1367454461440742,0.1736767561327695,0.1658693688654134,0.1199393948751994,0.205961830144364,0.1236363059234254,0.1990886295149391,0.1258254402071643,0.1726662503201506,0.155218019254516,0.16505281068201,0.1646786848307211,0.1018420548515595,0.1874886221425634,0.1647904755862248,0.1709840875970008,0.1213496337151277,0.2346267530024814,0.1658568524886748,0.1588059927830095,0.1635473944634768,0.1383807485958782
113,113,  Kontestasi Abangan-Santri Pasca Orde Baru di Pedesaan Jawa   ,Yogi Setya Permana,https://jurnal.ugm.ac.id/jsp/article/view/10949/8190,"In 1981 Clifford Geertz delivered the famous typology of Javanese society. He devided Javanese society into three categories; santri, priyayi and abangan. The relations among them are not only in harmonic but also conflictual relations. This article describes the contestation between abangan and santri in Ngandong Village, Gantiwarno District of Klaten. This paper employs Contentious Politics as major theory to describe what were happened in Ngandong Village. The result is that the contestations between them were happened both in formal events and daily life activities.",0.2438247219714746,0.2255363036873475,0.2585035280885379,0.2502243876772945,0.2641943556782837,0.2617736014657906,0.2331519713473024,0.2633676774547532,0.271293438778136,0.2429305329723358,0.2571569499958783,0.2484004284537982,0.2598477941416677,0.2265746771194734,0.1939387594049894,0.2651299971146904,0.2718004690259576,0.2981291731590789,0.2260436916533152,0.2539088244363598,0.1822948270397669,0.2491013132590955,0.2422324502331188,0.2394176858960286,0.1875461049274606,0.1350469413028909,0.2586758858523592,0.2556298272189314,0.2509736647734538,0.1940074064538744,0.2174075418687349,0.2391559119788898,0.2858038138107283,0.2333516493055624,0.2123041697961468
114,114,  Dilema Peliputan Terorisme dan Pergeseran Pola Framing Berita Terorisme di Media Massa   ,Adam W. Sukarno,https://jurnal.ugm.ac.id/jsp/article/view/10932/8173,"News about terrorism appears to be a hot topic in the media. However, the issue of terrorism is still a debate when it appeared in the news room. The issue is related to truth and objectivity of information. Accuracy of information in the process of news coverage in the media were key in putting a story viewed objectively. This article discusses the dilemma faced by journalist in reporting about terrorism and changing pattern of framing of news on terrorism in the mass media.",0.1731418367854649,0.1835770916506497,0.1805489273719469,0.1881630176538375,0.2602923567205492,0.1757231408261892,0.1580390732646366,0.1690783337554373,0.1784350841466138,0.1694810474840074,0.1821863290779902,0.1801602212953565,0.1513579683139611,0.1468605496257914,0.234852923873877,0.1970472790385525,0.1862786320454986,0.2215076119859469,0.1316994844637923,0.184774144037654,0.1666666691742444,0.2090578208236746,0.1744839818566705,0.1832164189819649,0.1345170482409769,0.1561874682332813,0.1866697727602771,0.1814240570470666,0.1690302187139883,0.113833561297136,0.1818245913208385,0.106466702874955,0.1896004541589543,0.1593829405896181,0.1703197999062608
115,115,  Komunikasi: Akar Sejarah dan Buah Tradisi Keilmuan   ,Nunung Prajarto,https://jurnal.ugm.ac.id/jsp/article/view/11087/8328,"A dictum initiated by the Palo Alto group literally reads 'one cannot not communicate' allows us to examine the existence of the communication study. The biographical approach used by Rogers leads us to understand the emergence of the study pioneered by Darwin, Freud and Marx followed by the current development in the US. Nevertheless, by tracing the humanistic origins of the rhetoric tradition, there has been an unchained history between the rhetoric tradition and the print age of communication. This essay analyses the existence of the communication study through the history-biographical approach and the related researches.",0.1945250560228826,0.1434220046827504,0.2025195340214463,0.1842483021320138,0.2982961767057285,0.1834688946762626,0.1715482868308439,0.1559753264985894,0.1699807698934797,0.2011402918115727,0.1921735083910224,0.1821251735039514,0.15810997572229,0.1695186876295602,0.1683470520663599,0.1996302905013003,0.1509994936068492,0.2555967831623391,0.1179285952473632,0.1894260651187415,0.1482896355673116,0.1761976470830044,0.1702201656789854,0.1868152624032749,0.1845585571504737,0.1131192787188875,0.1803430636565332,0.1988667827725725,0.2077688708451286,0.138498851869995,0.1409603678845338,0.1590582345567472,0.1958973350853229,0.1609167120093951,0.1855084386149073
116,116,  The Comparison of Jokowi and Prabowo Subianto Exposed on YouTube   ,Redi Panuju,https://jurnal.ugm.ac.id/jsp/article/view/33172/pdf,"This article reviews the exposure ratio of Jokowi and Prabowo in the YouTube channel. Joko Widodo’s alias, Jokowi, is the President of the Republic of Indonesia 2014-2019. He will re-join the 2019 presidential election, while Prabowo Subianto is a challenger who is supported by the Gerindra Party and the Prosperous Prosperity Party. The analytical method uses the semiotic concept of Strauss and John Fiske, who view the video as a sign system. The sign system is parsed through five political codes: lifestyle, transfer of power, existence, ideology and vision. This study finds that, in general, Jokowi's videos were more visited and preferred than Prabowo's videos, but Prabowo excelled in the transfer code of power, existence and ideology. In the video, Jokowi tends to impress himself as a person who has several characters. As the President of Indonesia, Jokowi displays a diligent character. As a political activist, Jokowi reinforces his ideology as a nationalist. As a citizen, Jokowi imitates the figure who adheres to the values of tradition As a man, Jokowi impressed himself as a humanist. Prabowo tends to feature a lavish lifestyle with equestrian sport with a historical background of the descendants of an economic Democrat Prof Sumitro Djojohadikusumo and associates himself like Soekarno. Prabowo tends to show his affiliation to the right Islamists. The contestation of the 2019 presidential election followed by Jokowi and Prabowo will show the battle of two different sources of legitimacy.",0.310242287007352,0.2839636410149908,0.3400918053841577,0.2984481756998441,0.3391264382587867,0.3313834886030414,0.3198384275451569,0.3139289997061683,0.325164936676107,0.3379691370625612,0.3240128152720489,0.2972858877566973,0.287378579188003,0.3299672482635151,0.3780617172314578,0.3298893150009164,0.2444285139529602,0.4253268380903542,0.2460687209322135,0.3199793237181321,0.3081935501951435,0.3079256743539784,0.3008910740089943,0.3064440576791765,0.3243818998005975,0.2152893876333917,0.3142561234790622,0.2928180494417221,0.2959396010191779,0.2378529399301935,0.3461448279025379,0.3915431761064134,0.4343581597077052,0.3384469703241117,0.2541983373746046
117,117,  Political Marketing Prabowo Subianto and Sandiaga Salahuddin Uno in the 2019 Presidential Election   ,"Bismar Harris Satriawan, Titin Purwaningsih",https://jurnal.ugm.ac.id/jsp/article/view/53688/pdf,"This research explains how the political marketing of Prabowo Subianto and Sandiaga Salahuddin Uno was conducted in the 2019 presidential election. This study uses a qualitative approach, and data collection methods use in-depth interviews and documentation. The results showed that Prabowo-Sandiaga tried to maximize all stages of their political marketing concept, nevertheless the political marketing concept carried out by Prabowo-Sandiaga had not yet had a good impact on the final results in the 2019 presidential election. On the other hand, all the stages of the political marketing concept carried out by Prabowo-Sandiaga in the 2019 presidential election slightly increased the total votes if compared to the total votes obtained in the previous presidential election. The stages of political marketing carried out by Prabowo-Sandiaga in the 2019 presidential election started with Segmentation, Targeting, Positioning, and Political Marketing Campaign Strategy. Prabowo-Sandiaga has several political segmentations which are then given a focus on political targets with patterns full market coverage. Prabowo-Sandiaga has a positioning on issues such as: Welfare, Justice, Prosperity. The positioning strategy pattern used is the rationalization strategy. Political marketing campaign strategy carried out with push political marketing, pull political marketing, and pass political marketing.",0.276349831952527,0.2712970662198393,0.3499840070175942,0.2885619689337313,0.2998175078493166,0.3231737438030695,0.2846969092668666,0.3125042618667508,0.3364643110776948,0.2827598228435816,0.3031959731693593,0.2836026708418278,0.2950714913705595,0.2383523081887854,0.2516468042962556,0.3010081295697101,0.2340242096990906,0.3807787384793896,0.1913607052073769,0.2965449867441249,0.2301472258406187,0.2923138358009409,0.2673263231771915,0.2899768409435161,0.2498780538035115,0.1765303418258778,0.3052698277152571,0.2895702404979184,0.2530409565875551,0.1911634706341245,0.270510300058575,0.3910193747007268,0.4363256033233972,0.308166108570114,0.2440697801047374
118,118,  Menimbang Media Sosial dalam Marketing Politik di Indonesia: Belajar dari Jokowi-Ahok di Pilkada DKI Jakarta 2012   ,Wisnu Prasetya Utomo,https://jurnal.ugm.ac.id/jsp/article/view/10894/8135,"The victory of Jokowi and Basuki Tjahaya Purnama (Ahok) in the 2012 Jakarta election has marked an important stage in the development of political marketing on contemporary Indonesian politics. Social media provides a great influence in this election. Social media became an effective tools to organize people and mobilize voters. In the era of political personalization after the authoritarian New Order, mix-mediated political marketing which combine social media, mass media, and traditional political marketing can be an alternative strategy for the candidate or political party to win the election.",0.2220744296348987,0.2235846677765119,0.3053078669339163,0.2399783972524256,0.2096077437489211,0.2638015994805654,0.2457018900704811,0.227731305097215,0.2542508351828349,0.2506249865059075,0.2384346593932236,0.2275122081640357,0.2348764486589521,0.218213186773088,0.2577398084644472,0.2799784350744645,0.1984401642808298,0.3472428325501486,0.1464210523806632,0.2493855554883936,0.2274435400250225,0.2517923240674969,0.2129459917115678,0.2429002339173506,0.2349475719315942,0.211435764913533,0.2730599605949727,0.2135992450719949,0.1973256733246381,0.1547810096694395,0.2478180163727287,0.2451852972738931,0.3269619173209371,0.2484264190195335,0.185735545727559
119,119,  Partisanship in Crisis: Public Response to Covid-19 Pandemic in Indonesia   ,"Arya Budi, Warih Aji Pamungkas",https://jurnal.ugm.ac.id/jsp/article/view/56443/pdf,"Given the fact that in a context of crises, people are concerned with their safety, among other things, partisan response toward policies and public leaders is an intriguing topic. This article examines the extent to which partisanship pertains to the time of the Covid-19 pandemic. We employ natural language processing (NLP) and social network analysis (SNA) on Twitter data to analyse public responses toward prominent political leaders, namely, Indonesian President Joko Widodo (Jokowi) and Jakarta Governor Anies Baswedan (Anies), in handling the crisis of the Covid-19 pandemic in Indonesia. We then put the social media analysis in a framework of political partisanship. Our sentiment analysis through NLP across time and categories found that supports and demands towards the two public figures indicate positive and negative partisanship that replicates previous electoral supports. Similarly, our SNA indicates a high polarization rate among the accounts connected with the two leaders in response to the crisis. Extended analysis of the accounts who are at the epicentres of the sentiment conversations, either positive or negative about Jokowi and Anies, reveals that there are connections with their past political support. Though we find negative partisan responses for both leaders, a type of hard-core partisanship has been leveraged for Jokowi but not for Anies. We conclude that electoral polarization contributes to the extent to which partisanship responses circulate in a context of crisis.",0.2492611120655713,0.2442627417414153,0.2762637600967801,0.2986852048079303,0.2558929180654931,0.2942628423027199,0.2950008647401264,0.2923380058543339,0.299255080062153,0.2766593488531461,0.292344926901295,0.2832343394169349,0.2722782026341304,0.2436101503755955,0.2725055343609053,0.2742074974017485,0.2225487069435115,0.3194876444952289,0.1910578837255277,0.2827543531424501,0.2518667943421337,0.2913611828174704,0.265222895681924,0.3024198161301079,0.2343945843327775,0.5128466894023473,0.2952675601448323,0.2410476677436784,0.2476388887249211,0.2237388696971675,0.3399591297847391,0.2318392046414481,0.3472379272576389,0.2715914592463715,0.2059260716999061
